,Unnamed: 0,id,date,city_name,city_state,voting_intentions
2934,,P1,04/09/2022,Canaã,MG,A
2935,,P1,04/09/2022,Luís Domingues,MA,B
2936,,P1,04/09/2022,Candeias,BA,B
2937,,P1,04/09/2022,Bonito de Santa Fé,PB,B
2938,,P1,04/09/2022,São Bento do Sapucaí,SP,A
2939,,P1,04/09/2022,Posse,GO,B
2940,,P1,04/09/2022,Anápolis,GO,B
2941,,P1,04/09/2022,Hortolândia,SP,A
2942,,P1,04/09/2022,Avelino Lopes,PI,B
2943,,P1,04/09/2022,São José da Laje,AL,A
2944,,P1,04/09/2022,Acopiara,CE,A
2945,,P1,04/09/2022,Várzea Alegre,CE,A
2946,,P1,04/09/2022,Conceição de Ipanema,MG,B
2947,,P1,04/09/2022,São João de Meriti,RJ,B
2948,,P1,04/09/2022,Amorinópolis,GO,B
2949,,P1,04/09/2022,Canoinhas,SC,A
2950,,P1,04/09/2022,Campinas,SP,A
2951,,P1,04/09/2022,Silveiras,SP,B
2952,,P1,04/09/2022,Nossa Senhora do Livramento,MT,A
2953,,P1,04/09/2022,Barra dos Coqueiros,SE,A
2954,,P1,04/09/2022,Santa Rita do Sapucaí,MG,B
2955,,P1,04/09/2022,Santa Inês,PB,B
2956,,P1,04/09/2022,Ribas do Rio Pardo,MS,B
2957,,P1,04/09/2022,Pilão Arcado,BA,A
2958,,P1,04/09/2022,São Domingos do Norte,ES,B
2959,,P1,04/09/2022,Cáceres,MT,B
2960,,P1,04/09/2022,Boqueirão do Piauí,PI,A
2961,,P1,04/09/2022,Guajará,AM,B
2962,,P1,04/09/2022,Cabedelo,PB,B
2963,,P1,04/09/2022,Amajari,RR,B
2964,,P1,04/09/2022,Pedrinhas Paulista,SP,B
2965,,P1,04/09/2022,Jacundá,PA,A
2966,,P1,04/09/2022,Tarauacá,AC,A
2967,,P1,04/09/2022,São José do Calçado,ES,B
2968,,P1,04/09/2022,Silves,AM,B
2969,,P1,04/09/2022,Canindé de São Francisco,SE,B
2970,,P1,04/09/2022,Barra Longa,MG,B
2971,,P1,04/09/2022,Ecoporanga,ES,B
2972,,P1,04/09/2022,Ouro Branco,RN,B
2973,,P1,04/09/2022,Tucumã,PA,A
2974,,P1,04/09/2022,Buíque,PE,A
2975,,P1,04/09/2022,Acarape,CE,A
2976,,P1,04/09/2022,Pombos,PE,B
2977,,P1,04/09/2022,Terra Boa,PR,A
2978,,P1,04/09/2022,Lucena,PB,B
2979,,P1,04/09/2022,Itariri,SP,B
2980,,P1,04/09/2022,Terra Roxa,PR,A
2981,,P1,04/09/2022,Vitória da Conquista,BA,A
2982,,P1,04/09/2022,Vanini,RS,A
2983,,P1,04/09/2022,Águas Lindas de Goiás,GO,A
2984,,P1,04/09/2022,Lagoa da Confusão,TO,A
2985,,P1,04/09/2022,Jacaré dos Homens,AL,B
2986,,P1,04/09/2022,Praia Grande,SP,A
2987,,P1,04/09/2022,Sebastião Leal,PI,A
2988,,P1,04/09/2022,Lapão,BA,A
2989,,P1,04/09/2022,Barra do Corda,MA,A
2990,,P1,04/09/2022,Laranjeiras do Sul,PR,B
2991,,P1,04/09/2022,São Joaquim do Monte,PE,A
2992,,P1,04/09/2022,Guaraniaçu,PR,B
2993,,P1,04/09/2022,Rio do Fogo,RN,B
2994,,P1,04/09/2022,Caracaraí,RR,B
2995,,P1,04/09/2022,Foz do Iguaçu,PR,B
2996,,P1,04/09/2022,Curitiba,PR,A
2997,,P1,04/09/2022,São José dos Campos,SP,B
2998,,P1,04/09/2022,Conquista,MG,B
2999,,P1,04/09/2022,Balneário Arroio do Silva,SC,A
3000,,P1,04/09/2022,Tianguá,CE,A
3001,,P1,04/09/2022,Tabatinga,AM,B
3002,,P1,04/09/2022,Japaratuba,SE,B
3003,,P1,04/09/2022,São Roque,SP,B
3004,,P1,04/09/2022,Goiabeira,MG,A
3005,,P1,04/09/2022,Itu,SP,A
3006,,P1,04/09/2022,Sapiranga,RS,A
3007,,P1,04/09/2022,Igrapiúna,BA,B
3008,,P1,04/09/2022,Porto Velho,RO,A
3009,,P1,04/09/2022,Viçosa,AL,A
3010,,P1,04/09/2022,São João do Oeste,SC,B
3011,,P1,04/09/2022,Gravataí,RS,B
3012,,P1,04/09/2022,Curralinho,PA,A
3013,,P1,04/09/2022,Montes Claros,MG,B
3014,,P1,04/09/2022,Paripueira,AL,A
3015,,P1,04/09/2022,Indiaroba,SE,A
3016,,P1,04/09/2022,Florianópolis,SC,B
3017,,P1,04/09/2022,Teutônia,RS,A
3018,,P1,04/09/2022,Caçu,GO,A
3019,,P1,04/09/2022,Traipu,AL,A
3020,,P1,04/09/2022,Vista Alegre,RS,B
3021,,P1,04/09/2022,Amparo,PB,B
3022,,P1,04/09/2022,Conceição do Lago-Açu,MA,A
3023,,P1,04/09/2022,Boa Vista do Ramos,AM,B
3024,,P1,04/09/2022,Buriti dos Montes,PI,A
3025,,P1,04/09/2022,Goianorte,TO,B
3026,,P1,04/09/2022,Caldeirão Grande,BA,B
3027,,P1,04/09/2022,Flores de Goiás,GO,A
3028,,P1,04/09/2022,Fátima,TO,B
3029,,P1,04/09/2022,Niterói,RJ,A
3030,,P1,04/09/2022,Inhumas,GO,B
3031,,P1,04/09/2022,Cotegipe,BA,A
3032,,P1,04/09/2022,Placas,PA,B
3033,,P1,04/09/2022,Várzea Grande,MT,B
3034,,P1,04/09/2022,Timbé do Sul,SC,B
3035,,P1,04/09/2022,Ituaçu,BA,A
3036,,P1,04/09/2022,Jijoca de Jericoacoara,CE,A
3037,,P1,04/09/2022,Escada,PE,A
3038,,P1,04/09/2022,Planaltina,GO,B
3039,,P1,04/09/2022,Monte Alegre,PA,B
3040,,P1,04/09/2022,Barra,BA,A
3041,,P1,04/09/2022,São João de Iracema,SP,A
3042,,P1,04/09/2022,Riachão do Jacuípe,BA,B
3043,,P1,04/09/2022,Comendador Levy Gasparian,RJ,A
3044,,P1,04/09/2022,Bom Jardim,RJ,B
3045,,P1,04/09/2022,Colônia do Gurguéia,PI,A
3046,,P1,04/09/2022,Irineópolis,SC,B
3047,,P1,04/09/2022,Milagres,BA,A
3048,,P1,04/09/2022,Itaberaba,BA,A
3049,,P1,04/09/2022,São João do Pau d'Alho,SP,B
3050,,P1,04/09/2022,Nanuque,MG,B
3051,,P1,04/09/2022,Maraã,AM,B
3052,,P1,04/09/2022,Cametá,PA,B
3053,,P1,04/09/2022,Imbituva,PR,B
3054,,P1,04/09/2022,Adrianópolis,PR,A
3055,,P1,04/09/2022,Poranga,CE,A
3056,,P1,04/09/2022,Rio dos Índios,RS,B
3057,,P1,04/09/2022,Cariacica,ES,A
3058,,P1,04/09/2022,Araguari,MG,B
3059,,P1,04/09/2022,Macuco,RJ,A
3060,,P1,04/09/2022,Cunha,SP,A
3061,,P1,04/09/2022,Anamã,AM,B
3062,,P1,04/09/2022,Terra Nova do Norte,MT,B
3063,,P1,04/09/2022,Mairipotaba,GO,A
3064,,P1,04/09/2022,Mariluz,PR,A
3065,,P1,04/09/2022,Itaúba,MT,B
3066,,P1,04/09/2022,Piedade,SP,A
3067,,P1,04/09/2022,Sidrolândia,MS,B
3068,,P1,04/09/2022,Conde,BA,A
3069,,P1,04/09/2022,Ermo,SC,A
3070,,P1,04/09/2022,São Jorge do Patrocínio,PR,B
3071,,P1,04/09/2022,Afuá,PA,A
3072,,P1,04/09/2022,Cocalinho,MT,A
3073,,P1,04/09/2022,Pinhão,PR,A
3074,,P1,04/09/2022,Barra do Choça,BA,A
3075,,P1,04/09/2022,Guaçuí,ES,A
3076,,P1,04/09/2022,Rolândia,PR,A
3077,,P1,04/09/2022,Assis Chateaubriand,PR,A
3078,,P1,04/09/2022,Capitão,RS,B
3079,,P1,04/09/2022,Mangueirinha,PR,A
3080,,P1,04/09/2022,São Francisco do Oeste,RN,B
3081,,P1,04/09/2022,Luís Gomes,RN,A
3082,,P1,04/09/2022,Colombo,PR,B
3083,,P1,04/09/2022,Camocim,CE,A
3084,,P1,04/09/2022,Montes Claros,MG,A
3085,,P1,04/09/2022,Pelotas,RS,A
3086,,P1,04/09/2022,Nova Glória,GO,B
3087,,P1,04/09/2022,Mogi das Cruzes,SP,B
3088,,P1,04/09/2022,Tacaimbó,PE,A
3089,,P1,04/09/2022,Riacho dos Cavalos,PB,B
3090,,P1,04/09/2022,Campo Verde,MT,B
3091,,P1,04/09/2022,Alagoinha,PE,A
3092,,P1,04/09/2022,Alto Rio Novo,ES,B
3093,,P1,04/09/2022,Autazes,AM,A
3094,,P1,04/09/2022,Vitorino Freire,MA,A
3095,,P1,04/09/2022,Santos,SP,B
3096,,P1,04/09/2022,Bauru,SP,B
3097,,P1,04/09/2022,Frutal,MG,A
3098,,P1,04/09/2022,Rio Brilhante,MS,B
3099,,P1,04/09/2022,Torres,RS,A
3100,,P1,04/09/2022,Craíbas,AL,B
3101,,P1,04/09/2022,Passa Vinte,MG,B
3102,,P1,04/09/2022,Rio Quente,GO,B
3103,,P1,04/09/2022,Trabiju,SP,A
3104,,P1,04/09/2022,Porto Xavier,RS,B
3105,,P1,04/09/2022,Envira,AM,B
3106,,P1,04/09/2022,Guarabira,PB,B
3107,,P1,04/09/2022,Planalto,PR,B
3108,,P1,04/09/2022,Birigui,SP,A
3109,,P1,04/09/2022,Passagem,PB,A
3110,,P1,04/09/2022,Tabuleiro do Norte,CE,B
3111,,P1,04/09/2022,Careiro,AM,A
3112,,P1,04/09/2022,Rio Novo,MG,B
3113,,P1,04/09/2022,Cascavel,CE,A
3114,,P1,04/09/2022,Santa Cruz da Vitória,BA,A
3115,,P1,04/09/2022,Palmeirópolis,TO,B
3116,,P1,04/09/2022,Mucajaí,RR,B
3117,,P1,04/09/2022,Antônio João,MS,B
3118,,P1,04/09/2022,Jardim de Piranhas,RN,A
3119,,P1,04/09/2022,Vespasiano,MG,A
3120,,P1,04/09/2022,Espírito Santo do Pinhal,SP,B
3121,,P1,04/09/2022,Carira,SE,A
3122,,P1,04/09/2022,Santo Amaro das Brotas,SE,A
3123,,P1,04/09/2022,Salgado,SE,A
3124,,P1,04/09/2022,Vila Pavão,ES,B
3125,,P1,04/09/2022,General Maynard,SE,A
3126,,P1,04/09/2022,Dilermando de Aguiar,RS,A
3127,,P1,04/09/2022,Ilha Solteira,SP,A
3128,,P1,04/09/2022,Porto Alegre,RS,A
3129,,P1,04/09/2022,Afonso Bezerra,RN,B
3130,,P1,04/09/2022,Maranhãozinho,MA,A
3131,,P1,04/09/2022,Coronel Sapucaia,MS,B
3132,,P1,04/09/2022,Perdizes,MG,A
3133,,P1,04/09/2022,Coronel José Dias,PI,B
3134,,P1,04/09/2022,Santo André,SP,A
3135,,P1,04/09/2022,Nova Olinda,TO,A
3136,,P1,04/09/2022,Cachoeira do Sul,RS,A
3137,,P1,04/09/2022,Uiramutã,RR,B
3138,,P1,04/09/2022,Armação dos Búzios,RJ,A
3139,,P1,04/09/2022,Novo Gama,GO,A
3140,,P1,04/09/2022,Serra Redonda,PB,A
3141,,P1,04/09/2022,Ribeirão Preto,SP,B
3142,,P1,04/09/2022,Vitória Brasil,SP,A
3143,,P1,04/09/2022,Ibirapitanga,BA,A
3144,,P1,04/09/2022,Jequiá da Praia,AL,A
3145,,P1,04/09/2022,Indaiatuba,SP,B
3146,,P1,04/09/2022,Taubaté,SP,B
3147,,P1,04/09/2022,Tangará,RN,A
3148,,P1,04/09/2022,Caarapó,MS,B
3149,,P1,04/09/2022,Mirante,BA,B
3150,,P1,04/09/2022,Agudos do Sul,PR,A
3151,,P1,04/09/2022,Betânia do Piauí,PI,B
3152,,P1,04/09/2022,São Miguel dos Campos,AL,A
3153,,P1,04/09/2022,Buenos Aires,PE,A
3154,,P1,04/09/2022,Rio Fortuna,SC,B
3155,,P1,04/09/2022,Conceição do Araguaia,PA,A
3156,,P1,04/09/2022,São José do Rio Pardo,SP,A
3157,,P1,04/09/2022,Uberaba,MG,B
3158,,P1,04/09/2022,Pedra Branca,CE,A
3159,,P1,04/09/2022,Valentim Gentil,SP,A
3160,,P1,04/09/2022,Rorainópolis,RR,B
3161,,P1,04/09/2022,Tartarugalzinho,AP,A
3162,,P1,04/09/2022,Patos de Minas,MG,B
3163,,P1,04/09/2022,Upanema,RN,A
3164,,P1,04/09/2022,Piracuruca,PI,B
3165,,P1,04/09/2022,Novo Airão,AM,B
3166,,P1,04/09/2022,Juazeiro do Norte,CE,A
3167,,P1,04/09/2022,Taquaral de Goiás,GO,B
3168,,P1,04/09/2022,Buriticupu,MA,B
3169,,P1,04/09/2022,Prata,PB,A
3170,,P1,04/09/2022,Duque de Caxias,RJ,A
3171,,P1,04/09/2022,Santa Luzia,MG,A
3172,,P1,04/09/2022,Nova Cantu,PR,B
3173,,P1,04/09/2022,Pará de Minas,MG,A
3174,,P1,04/09/2022,São Miguel das Missões,RS,B
3175,,P1,04/09/2022,Irupi,ES,B
3176,,P1,04/09/2022,São Pedro da Aldeia,RJ,B
3177,,P1,04/09/2022,Bragança,PA,A
3178,,P1,04/09/2022,Jaboatão dos Guararapes,PE,A
3179,,P1,04/09/2022,Dionísio Cerqueira,SC,B
3180,,P1,04/09/2022,Nossa Senhora Aparecida,SE,A
3181,,P1,04/09/2022,Glória,BA,B
3182,,P1,04/09/2022,Crato,CE,A
3183,,P1,04/09/2022,Jaboticabal,SP,A
3184,,P1,04/09/2022,São Pedro,SP,A
3185,,P1,04/09/2022,Ipanema,MG,B
3186,,P1,04/09/2022,Itapiúna,CE,A
3187,,P1,04/09/2022,Feira da Mata,BA,B
3188,,P1,04/09/2022,Tabatinga,AM,A
3189,,P1,04/09/2022,Macaíba,RN,A
3190,,P1,04/09/2022,Paraná,RN,A
3191,,P1,04/09/2022,Brejo,MA,A
3192,,P1,04/09/2022,Itaperuçu,PR,A
3193,,P1,04/09/2022,São Carlos,SP,A
3194,,P1,04/09/2022,Angico,TO,B
3195,,P1,04/09/2022,Mococa,SP,A
3196,,P1,04/09/2022,Divinópolis do Tocantins,TO,A
3197,,P1,04/09/2022,Jundiaí,SP,B
3198,,P1,04/09/2022,Rinópolis,SP,B
3199,,P1,04/09/2022,Gramado,RS,B
3200,,P1,04/09/2022,Campos Novos,SC,B
3201,,P1,04/09/2022,Alagoa Nova,PB,A
3202,,P1,04/09/2022,Rio Sono,TO,B
3203,,P1,04/09/2022,Taubaté,SP,A
3204,,P1,04/09/2022,Firmino Alves,BA,A
3205,,P1,04/09/2022,Tabaporã,MT,A
3206,,P1,04/09/2022,Luiziânia,SP,B
3207,,P1,04/09/2022,Encantado,RS,B
3208,,P1,04/09/2022,Prata,PB,B
3209,,P1,04/09/2022,Machadinho D'Oeste,RO,A
3210,,P1,04/09/2022,Jaraguá,GO,B
3211,,P1,04/09/2022,Itanhangá,MT,A
3212,,P1,04/09/2022,Cuiabá,MT,A
3213,,P1,04/09/2022,Araguaçu,TO,B
3214,,P1,04/09/2022,Mirandópolis,SP,A
3215,,P1,04/09/2022,Nerópolis,GO,B
3216,,P1,04/09/2022,Orlândia,SP,B
3217,,P1,04/09/2022,Paudalho,PE,A
3218,,P1,04/09/2022,Três Passos,RS,B
3219,,P1,04/09/2022,Santana do Ipanema,AL,B
3220,,P1,04/09/2022,Jequié,BA,A
3221,,P1,04/09/2022,Castelândia,GO,B
3222,,P1,04/09/2022,Brejo Santo,CE,A
3223,,P1,04/09/2022,Colatina,ES,A
3224,,P1,04/09/2022,Pongaí,SP,A
3225,,P1,04/09/2022,Vigia,PA,B
3226,,P1,04/09/2022,Areia Branca,SE,B
3227,,P1,04/09/2022,Pejuçara,RS,A
3228,,P1,04/09/2022,Itajaí,SC,B
3229,,P1,04/09/2022,Gramado Xavier,RS,B
3230,,P1,04/09/2022,Lobato,PR,B
3231,,P1,04/09/2022,Araruna,PB,B
3232,,P1,04/09/2022,Caxambu,MG,A
3233,,P1,04/09/2022,Santo Estêvão,BA,A
3234,,P1,04/09/2022,Passo Fundo,RS,B
3235,,P1,04/09/2022,Cabrobó,PE,A
3236,,P1,04/09/2022,Babaçulândia,TO,B
3237,,P1,04/09/2022,Ubarana,SP,B
3238,,P1,04/09/2022,Duas Barras,RJ,A
3239,,P1,04/09/2022,São Fidélis,RJ,A
3240,,P1,04/09/2022,Ouro Verde,SC,B
3241,,P1,04/09/2022,Canelinha,SC,B
3242,,P1,04/09/2022,São Gabriel da Cachoeira,AM,A
3243,,P1,04/09/2022,Jundiá,AL,B
3244,,P1,04/09/2022,Lorena,SP,B
3245,,P1,04/09/2022,Taipas do Tocantins,TO,B
3246,,P1,04/09/2022,Anchieta,ES,B
3247,,P1,04/09/2022,Orobó,PE,A
